,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
173661,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Black Plus),CNPGD,59.99,2,"Ended up returning, not what I expected.",0.0
324003,Samsung Galaxy Note 3 N900 32GB Unlocked GSM 4G LTE Android Smartphone w/ S Pen Stylus - Black,Samsung,249.99,5,nice phone thanks to amazon,0.0
315642,Samsung Galaxy J1 Mini J105B DUOS Unlocked GSM Dual-SIM 3G Quad-Core Smartphone w/ 5MP Camera - Gold (International Version),Samsung,89.97,5,No,0.0
256164,Motorola RAZR V3 Gold Cellular Phone (Unlocked),Motorola,134.1,5,"I LOVE THESE OLD RAZAR PHONES. I CALL, GET MESSAGES, AND HAVE ADDRESSES. THE NEW ""GLASS"" PHONES DO NOTHING WELL AND AS A PHONE ARE USELESS.",1.0
169749,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone,CNPGD,49.99,5,"I love this watch. It was easy to set up and connect. I haven't had a problem with it, and recommend it to anyone looking for this type of device.",4.0
295430,"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 GOLD)",Posh Mobile,85.06,4,"Have had posh microx for a day now. It is not going to replace your full size android phone. No app drawer, cannot uninstall some apps. No weather widget available except native, closest city 50miles away. That being said, amazing for the 30$ I paid. I have lots of smartphones. Doesn't compare with my note or fire phone. Would say it is about as good as my Alcatel c1. Other than the pros or cons of being super small. I would say its a solid low end android phone.",4.0
291465,"Pantech Pocket P9060 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, 5MP Camera, Video, GPS, Wi-Fi, SNS integration, MP3/MP4 Player and microSD Slot - Gray",,54.88,1,Advertised as new but was a refurbished phones. 3 Phones ordered on prime came from Wireless Market a day earlier were brand new in original AT&T Boxes. These three phones from Tablet were in refurbished boxes and in not good shape,3.0
346220,Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone w/ 13 MP Camera - Red (No Warranty),Samsung,288.89,5,Super. Love it. Definitely worth the money. I would recommend this to a friend,0.0
222289,LG G3 S Beat D722 8GB White (G3 Mini) Factory Unlocked - International model - No warranty,,284.98,2,European. Don't buy if you are in the US.,0.0
310481,"Samsung Galaxy Grand Duos i9082 Smartphone (Blue) - Factory Unlocked, 5"" Screen, Dual Sim, Dual-core 1.2 GHz, Dual Cameras (8MP Rare), Wi-Fi and GPS",Samsung,189.95,5,Great phone for home and business. Dual Sim allows you to use your personal Sim as well as a Work SIm at the same time. Android is great and the price is very affordable. With the system update installed you can now transfer your apps to your memory card instead of using up the device memory.,0.0
110052,BLU Dash JR 4.0 K Smartphone - Unlocked - Blue,BLU,99.99,5,cool,0.0
14773,Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),,,3,I did not receive any SIM card or any memory card with my Blu Dash m 5 0 Smartphone U S GSM unlocked gold . Pleased send me those items.?,1.0
146316,BLU Studio C 5+5 LTE Smartphone - GSM Unlocked - Gold,BLU,99.0,5,Great phone,0.0
346079,Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone w/ 13 MP Camera - Red (No Warranty),Samsung,288.89,5,Great phone. Works great,0.0
236207,LG Optimus L70 MS323 Unlocked Cellphone Sleek Design with Narrow Bezel,LG,84.99,5,Excellent phone...,2.0
348107,Samsung Galaxy S5 Active G870a 16GB Unlocked GSM Phone - Ruby Red,,269.95,1,"this phone i got was refurbished and the phone give so many problems , with software and some simple things like memory card and taking pictures ... omfg dont order this phone its not good!",
388556,Sony Xperia C5 Ultra E5553 16GB 6-inch 4G LTE Factory Unlocked (BLACK) - International Stock No Warranty,Sony,279.0,1,Package open by  It may be inhibited,0.0
59351,Apple iPhone 6 Plus Silver 16GB Unlocked Smartphone (Certified Refurbished),,387.99,3,Estaba picado!,0.0
201807,"Huawei Mate 8 6.0"" 16MP 4GB RAM Dual Sim 4000 mAh 64GB Smartphone (Gold) - International Version No Warranty",Huawei,509.99,1,"Thus item did not remember my passwords after 2 hours usage. no matter what i put in, no good. I have to do reset to wipe off all data andreturn to the seller. You cannot have Facebook icon show on screen even you installed it and it only show in a window for commonly used icons. . I believe it us related to Chinese government not allowing Facebook to run in China.",2.0
215132,LG G2 D800 32GB Unlocked GSM 4G LTE 2.26 GHz Quad-Core Android Smartphone with 13 MP Camera (White),LG,199.99,5,I received this phone 4 days early in the mail! Was so excited and still am! This is an amazing phone and I definitely recommend for anyone considering. Perfect size. Perfect feel. Everything is top notch,0.0
297117,"POSH MOBILE MICRO X, The Smallest Smartphone in the World, ANDROID UNLOCKED 2.4"" GSM SMARTPHONE with 2MP Camera and 4GB of Storage. 1 Year warranty. (MODEL#: S240 LIGHT BLUE)",Posh Mobile,49.99,3,"This thing is TINY.I opened it up and had a hard time getting the back to pop off so I could turn it on. It was everything Posh advertised it to be! Yet, nothing could prepare me for the worst...The speaker didn't work. :(But there's more! I wrote an email to support at Posh and got a phone call the following morning AND follow-up email to get in touch with them. Color me shocked.I'm about to send it back one I get the return label and box - will follow up with more as details develop.",1.0
68974,"Apple iPhone 6S Plus Unlocked Smartphone with 12 MP Camera, 16 GB (Gold)",Apple,639.95,5,Perfect God bless you,0.0
355197,"Samsung Galaxy S5 SM-G900A 16GB 4G LTE GSM Unlocked Android Smartphone, (Gold)",Samsung,174.95,5,"The phone works great as advertised, the battery last longer than my old Galaxy S4. I am using it for about 1 month and I had no problem with it. I am using it with a Straigh Talk plan in New York City and the network signal is not all the time full, but I asume that is a network problem and is not the phone. The internet works on 4G LTE, but as I said is not great all the time, especially inside the house, transportation vehicles.",10.0
404432,Unlocked Quad-band S29 Smart Watch Phone Support Camera TF Card Micro SD Card SIM Card Bluetooth Wrist Smartwatch,,59.99,2,too big for my wrist and no one else thought they would use it.,0.0
149751,"Blu Studio C Mini Quad Core, 4.7"" IPS, Android 4.4 KK, 4G HSPA+, 5MP Camera - Unlocked Cell Phones -Black",BLU,70.4,5,Exellent,2.0
49417,"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,1,These phones Connor be unlocked,0.0
188070,HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Black (No Warranty),HTC,163.87,3,Phone in general is good. But wont be satisfied with camera.Camera 2.5/5Phone 4/5 for the price.,1.0
32540,Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,1,I specifically ordered an AT&T phone but received a t mobile carrier phone. Not cool at all.,0.0
330220,Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,119.5,4,Used it about 2 years now. So far so good.,0.0
268067,Nokia Lumia 1520 16GB AT&T GSM 4G LTE Windows 8 Smartphone w/ Cortana and 20MP Camera with Carl-Zeiss Optics - Black,Nokia,204.99,5,Outstanding!,0.0
99663,"BlackBerry RCK71CW 9550 Unlocked Phone with Wi-Fi, Touch Screen, 3.2MP Camera and GPS - Unlocked Phone - US Warranty - Black",BlackBerry,29.99,4,bueno,0.0
92962,"Blackberry Curve 8520 Unlocked Quad-Band GSM Phone with 2MP Camera, QWERTY Keyboard, Wi-Fi and Bluetooth - Lavender",BlackBerry,39.99,3,"Hi,unfortunately the CHARGER for my fone came with the wrong plug to connect to the blackberry end, it would not fit, the plug end was larger! Also, the CD that came with the package was with 2 huge scratchs! Those things are totally unnacceptable! In addition, I asked for a red phone, but i have got a WHITE one! So frustrating...",0.0
299772,"POSH MOBILE TITAN PRO HD ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE EXTRA-large HD display, 13MP Camera and 8GB of Storage.(Model#: E550 BLACK)",Posh Mobile,97.59,1,I've purchased 3 of these phones n neither 1 is working saying something is wrong with the batteries I've never purchased anything from u n wasn't satisfied but now my feelings are hurt because I always depend on amazon for everything plus the charger I purchased does not work with the phone,1.0
172772,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Silver,CNPGD,49.99,4,"This is a really good watch phone.I am giving one star less because I had a problem with this. The product description is not very clear in terms of whether it uses GSM or CDMA sim card. So I first went to Verizon to buy the simcard and only after activating the card with the minimum amount of $9, I came to know that this phone does not support Verizon sim cards.Later I had to buy Net10 Sim card.I wish the instructions for this could have been upfront provided so that I could have spared myself this trouble.",0.0
383436,Samsung SCH-i545 - Galaxy S4 16GB Android Smartphone - Verizon + GSM - Blue (Certified Refurbished),,569.98,5,Everything i expected,0.0
38622,"Apple iPhone 5c AT&T Cellphone, 16GB, White",Apple,39.99,4,"It works completely fine, but there were more scratched than I thought",0.0
293727,"Polaroid A6WH 6"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging,White",Polaroid,116.0,1,"The screen is very bad, I need use my warranty, How I can do this?",1.0
27191,Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,5,It is the fore runner to iPhone 6 and I think on the same operating system.. Siri and voice activated texting.. a great buy for anyone!,0.0
365751,Samsung Galaxy S6 G920F 32GB Factory Unlocked GSM 4G LTE Octa-Core Smartphone - Blue Topaz,Samsung,529.0,5,"Excellent device, very satisfied with the product",0.0
255604,Motorola Motorola Droid X Verizon Android Smart Phone,,79.0,1,"Was very slow and the screen no mattee how many times you configured it, it would do what It wanted. Wouldn't save new contacts and at times couldn't find a contact then a moment later find it. Would call ppl without Hitting the call button lol. All jacked up. I do not blame the seller it was my fault for buying such an outdated phone. Tried to save a few bucks and cut a corner and ended up paying for it in the end.",0.0
385449,Samsung T959 Galaxy S Vibrant 4G GSM Unlocked Android Smartphone,Samsung,69.99,5,items good excelent,0.0
23971,Apple iPhone 5c 16GB (Green) - AT&T,Apple,648.0,5,Great condition,0.0
103046,"BLU Advance 4.0 Unlocked Cellphone, Black",BLU,100.0,5,Perfecto!!,0.0
380782,"Samsung Reality SCH-U820 Phone, City Red (Verizon Wireless)",Samsung,19.33,5,"Phone was brand new and it works perfectly. Had the same phone before but it broke, but this replacement is just as great.",0.0
20045,Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - White,Apple,239.95,5,Love this phinee!!!,0.0
241389,"Microsoft Nokia Lumia 640 LTE RM-1072 8GB 5"" Unlocked GSM Windows 8MP Camera Smartphone - Black - International Version No Warranty",Nokia,77.99,4,The delivery was fast. And I like the phone,0.0
338708,Samsung Galaxy S3 Mini GT-i8190 8GB Android Smartphone - Black,Samsung,125.85,5,goob,0.0
235236,"LG Optimus L7 II Unlocked Phone P715, 4 GB, White - International Version No Warranty",,135.0,5,bueno,0.0
371332,Samsung Galaxy S7 Edge Factory Unlocked Phone 32 GB - International Version G935F- Platinum Gold,,594.89,5,amazing phone and the service from this guys is absolutely exceptional,0.0
56094,Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Space Gray,,648.0,5,"I am very happy with this phone, before buying it I ask him to send me photos and he did right away and told me the phone is in great condition and it was a lie cause the phone is in perfect condition 10/10. Everything in the original box is brand new and no marks on the phone and I got a free case worth $48usd. I really got a steal of a deal",0.0
122899,"BLU Jenny TV Unlocked T276T Cell Phone, Retail Packaging, Black Yellow",BLU,22.99,5,excelente,0.0
2814,"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,"First things first, this is not a perfect phone, but it is pretty damn close and factoring the price I got it for $99, this has been one of the better phones I have used recently. So long story short, broke my Nexus 6 and didn’t want to spend a lot of money on a new phone. I tried out a Sony Ultra C5, I didn’t like the screen at all, otherwise nice phone, so I sold it. Then I tried an LG G3 and it was a great phone but the GPS and camera were terrible. Finally I saw this phone on sale for $99 and figured why not?Well it was a great decision. This phone has been updated to Android 6.01 and everything runs well on it for the most part. This is not a fast phone, but it is a fast enough phone. I am able to browser this Internet, play emulators, and watch movies with ease. Again, it isn’t perfect but for $100, or around that price, it is an amazing value!Highlights:- Fast enough CPU/GPU (with occasional freezes/stuttering, but doesn't get too hot)- Expandable storage- Wonderful front facing speakers that can fill a small room with sound- Decent 1080p IPS LCD screen- Near stock android skin- Excellent all day (with moderate usage) battery life- Fantastic 8mp rear facing camera- Great audio quality with headphones- Surprisingly good call quality- Built in music app is fun and useful- NO BLOATWARELowlights:- Front facing camera is only average with poor low light performance- Multi Media messages like group texts, email texts, and photo texts don’t work on stock messaging app- CPU/GPU does stutter occasionally- Phone is a bit ungainly and slippery in hand for one-hand usagePro-tipsTo fix the MMS bug I mentioned about texts under lowlights, use a third party program off the Google Play Store such as Textra. Additionally, I disabled the “enhanced 4G LTE” setting on the phone and that seemed to help.As for the display, it is great for the price, but it tends to run a little on the “cooler” side in terms of color. You can adjust your color hue under settings. I personally bumped it up one on the color warmth and it looks significantly better. Furthermore, the phone display is extremely bright so things may look a little washed out. To fix this, find an area that is well lit (one that represents where you spend most of your day), and then slide the brightness all the way down, then slowly increase it until you find the colors have the right look about them. Personally, I have mine set to about 35-40% brightness. You can always flip the brightness to “auto” when you go into an extremely bright or dark area.",
33598,Apple iPhone 5c 32GB (Yellow) - Sprint,Apple,233.43,1,"Do not buy, could not activate iPhone due to it still being linked to another account that was not paid up to date..sending back immediately..waste of time and money",3.0
277068,"Nokia Mural 6750 Unlocked GSM Flip Phone with Second External OLED Display, 2MP Camera, Video, Bluetooth, MP3/MP4 Player and microSD Slot - Silver",Nokia,269.1,2,Over priced for a flip phone. Next to impossible to read the screen in bright lighted areas. Too many built in AT&T features. Would prefer something more generic.,1.0
25367,Apple iPhone 5c 16GB (White) - Sprint,Apple,368.45,5,It met all my expectations from the seller the phone was a Xmas gift for my daughter and she is super happy with her phone,2.0
113188,Blu Dash JR D141W Dual Sim Factory Unlocked Android Smartphone,BLU,40.0,3,I love this phone. It has all the features i am looking for in a phone. Love that you can get it in different colors or styles.,0.0
212687,LG Electronics LG-D855-G3-32GB Unlocked Cell Phone - Retail Packaging - Black Gold - (International Version no warranty),LG Electronics,225.95,1,Batary so quik die.Its not usefull phone...,6.0
287611,OtterBox Rugged Defender Series for iPhone 5/5s/SE - Hornet (Yellow/Black),OtterBox,39.0,5,"Case is great, shipping was very fast. Case arrived exactly when expected. Very happy with this order.",0.0
210760,LG Cosmos Touch VN270 Verizon Cell Phone / Touch Screen / QWERTY Keyboard / No Data Plan,LG,18.43,5,"My mom is not techie, however she loves to text. This phone was simple and easy for her to use.",
311796,Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco,Samsung Korea LTD,184.9,5,"Fast delivery.. came with original packaging, headphones, battery and all paperwork. Phone was easy to activate and I couldn't be happier!!!",1.0
153615,BLU Studio Selfie - Smartphone - GSM Unlocked - Gold,BLU,94.99,5,wonderful worked perfectly,0.0
221379,"LG G3 D855 Unlocked Cellphone, International Version, 32GB, Black",,218.88,5,Wonderfull. Work incredible. 4LTE Digitel Venezuela. The screen is beautiful,0.0
306898,"Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)",,150.15,1,No puedo evaluar el producto por que nunca fue recibido por problemas de extravio de la compañia de envio aun sin solución,0.0
271211,Nokia Lumia 822 GSM Verizon CDMA 4G LTE Windows Smartphone -Black,Nokia,59.99,2,Many scratch in display of body of celular and defective charge port,0.0
167865,"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Silver",CNPGD,49.99,2,"This is an edit to an earlier review I made. Another consumer (I think) pointed out that it uses a different network than Verizon and that I should have done my research. Well, maybe I should have. But I don't know, I'm a consumer, and even though I agree that consumers should indeed do their homework, the majority will read ""Super Cool Quad Band Watch"". And since there is no disclaimer in the specifications, most would probably buy it. I mean I'm not an expert, but how many people really know what GSM or CMDA means? If the Verizon guy couldn't figure it out......Anyway, I bought this product, took it to my cell phone carrier (Verizon) and they could not get it to work. Because I am not willing or able to search all of the cell phone carriers to find out which one can get it to work, and because of the fact that it is way more bulkier than I thought, I returned it.You know what, in all fairness, I'll upgrade my rating because I can't speak on how it works. But I got a white one and the watch band is a noticeable different shade of white compared to the watch. If you are getting it for your kid like I did, just know that it is bulky and looks like someone grabbed a nokia and trimmed off the key pad and slapped it onto a wristband. JUST MY OPINION. Again, It might work for you but the look threw me off.",9.0
161039,"BLU VIVO 5 Smartphone -5.5"" 4G LTE GSM Unlocked - 32GB +3GB RAM - Silver",BLU,199.95,5,"Quick and slick, what more do you want from a smartphone?",2.0
273415,Nokia Lumia 920 32GB Unlocked GSM 4G LTE Windows 8 Smartphone - Red,Nokia,149.35,3,Very solid phone just that the firmware need to be updated to latest windows version otherwise it hangs like forever and even goes dead with no response from hard reset. too bad i cracked my screen.Would be great to have this same quality with an android OS,0.0
260742,Nokia 2730 Unlocked Cell Phone with 2 MP Camera (Black),Nokia,269.1,5,"Call quality is great for me and the person I'm calling. Speakerphone quality is excellent. Reception is great on T-Mobile. Screen is small but gorgeous and the design is very sharp. This phone does what I want it to do and looks great doing it. Another thing to consider is that accessories (i.e. extra charger, car charger, hands free, etc.) are very reasonably priced compared to some other brands. I'll be heading to the UK soon and love that I'll be able to use this phone there as well.My previous phone was an iPhone. It was great, but once the novelty wore off I found it was more than I really needed. I don't care for all the bells & whistles. I just want to make calls and send texts. Maybe snap a picture or two. This gets the job done fairly inexpensively. Two thumbs up.",4.0
47320,Apple iPhone 5s 64GB (Gold) -T-Mobile,Apple,265.0,5,Great!,0.0
37380,Apple Iphone 5c A1532 Verizon 16 GB Cell Phone - Blue,Apple,144.99,5,works great,0.0
339849,"Samsung Galaxy S3 Mini GT-I8200 Unlocked Cellphone, White, 8GB",Samsung,249.99,5,Very good,1.0
206728,Jitterbug J Cell Phone (Red),Jitterbug,27.77,4,"8/27/12 All went well and on schedule through Amazon's product purchase, delivery,and arrival service. Great Call's set up service, excellent. I had read about the ""Jitterbug"" a few years back and when I decided I would try to live my retired days with cell service only the ""Jitterbug"" was my choice. My Verizon phone is getting old but gets fairly good service on the island and I thought I read somewhere that ""Jitterbug"" operated over the Verizon network. But my little red phone's capability was poor giving me dropped/lost service calls. I love the phone and would like to know how I could use the ""Jitterbug"" as a verizon serviced phone or how to return a new ""Jitterbug"" phone in ""unopened condition"" as the label states when I have had to use it to find out it doesn't work for me here, now. Can anyone help???",3.0
195022,"HTC One M8 3G, 4MP, 32GB, QHTC One M8 Unlocked International Version - 32GB - grey",HTC,149.99,1,"Bought this phone to use in Jordan, so far doesn't work with any operator, gives massage no sim card",0.0
126893,"BLU Life One Unlocked Dual Sim Phone L120, 16 GB, White",BLU,120.0,4,"I was using this Phone for a week + ,It is a top notch phone for the money you spend ,I owned couple of iPhone models and couple of BLU phones previously, The screen resolution of the phone is amazing, But camera quality is not on the top notch ,It gives  good pictures but not a 13 pixel quality it is somewhere around 5-7 pixels on the rear cam but Front camera gives you a decent quality .WIFI downloading speed is great but connecting to a poor /weak signal wifi connection will either prolonged or results in failure. These are the two concerns about the phone and why I reduce a star from rating,But the rest is good like a Samsung S4/S3 ,Video quality on HD movies are on the high end you will love it.Battery consumption   is moderate or not bad , with a battery doctor app support you will be able to use for 2 days as a phone or 10 hrs. as a phablet with internet and phone ,2 full movies + on Airplane plane mode.Overall Im satisfied with the phone’s performance .Screen protector which came with don’t covers whole phone front but sharply fits to the screen you have to play with it to fix it.BLU Manual book attached is having a cheap quality and is  little described .With the money you buy it you will not regret. A good phone to buy. Waiting for an update to KITKAT from BLU Anup  ",0.0
223055,"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",LG,151.86,5,"The display is wonderful, the phone is easy to use, fast and durable i just love my new phone!!!",0.0
119492,BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,BLU,139.0,5,This is a really good phone and I really sturdy phone I dropped it a lot and it has never cracked or broken and the screen does not have any kind of malfunctions. The only problem I've had with this phone is that my son got a hold of it and he somehow made me my apps disappear from the back of my background and now I can't get them back I can't find them or anything that's the only problem I've never experienced this with any other phone so I don't know how to fix it,1.0
136215,BLU Studio 5.0 C HD Smartphone - Unlocked - Yellow,BLU,2000.0,4,Pretty good phone for the price.,0.0
32438,Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,5,Awesome phone! THanks!,0.0
135040,BLU Studio 5.0 C HD - Unlocked Cell Phones - Retail Packaging - Blue,BLU,2000.0,4,"The value is unbeatable. Great phone overall only a couple complaints: settings are a bit lacking, can't adjust drop down menu and videos lag almost always even when on WiFi.",0.0
355523,"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234.0,5,Excellent Option,0.0
233354,LG Optimus G E970 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,LG,449.0,5,"The phone is very versatile and fast, allowing realizaion by multiple tasks and good use of the android operating system, in addition to owning a stylish design and tamamno aparopiado to view videos and surfing the internet!I am very satisfied and very happy with my smartphone!I recommend it!",0.0
216574,LG G2 Mini 3G DUAL D618 8GB Unlocked GSM Dual-SIM Android 4.4 (KitKat) Quad-Core Smartphone - Titan Black - International Version No Warranty,LG,158.86,5,Perfect,0.0
317803,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (White)",Samsung,166.0,3,im going to use this week with my over see trip .looks good so far.,0.0
12837,Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,4,Everything was fine.,0.0
392542,Sony Xperia Z C6602 Unlocked Phone with 5 inch HD Display and 1.5GHz Quad-Core Processor--U.S. Warranty (Black),Sony,169.99,5,"...and I've had quite a few. After learning it's lesson with the heavy-handed (and painfully slow) Timescape, Sony's Android skin is smooth and silky, never more so than on the Xperia Z. I am honestly surprised how much I fell for this phone, as am huge tech junkie and go through 'em quick either through contract or importing 'em outright. But the Z is solid, the weight is great, and is sexy as all get-out. The update Walkman app is a fine and fluid hub for all your music, and with the SD card slot, you can really pack 'em in. Camera is fantastic, tho can't touch Nokia's Lumia 1020 (who can?). Forget the nitpicking you've heard over the viewing angles of the screen-with clarity and color like this, you're gonna spend all your time staring at it head on. Waterproofing is lagniappe but very cool. While Samsung is busy copying and churning out the same old stuff and cheap design, Sony is going through the stratosphere on sleekness, speed and style. My sim card has been stuck in this phone ever since I got it, and if you knew me, you'd know what a big deal that is. Can't wait to pair it with the Smartwatch 2, on it's way. Touche, Sony and keep it up!",11.0
39888,Apple iPhone 5s 16GB (Gold) - T-Mobile,Apple,279.99,5,"i really like the iphone 5s, i can reach everything on the screen with my thumb. I am wondering about the future of Apple since the death of Steve Jobs though. They are involved with Dr Dre now and I heard they are going to make bigger phones, something Steve Jobs was against. Guess we will see.",
364186,"Samsung Galaxy S6 Edge SM-G925 Factory Unlocked Cellphone, International Version, 64GB, Gold",,502.26,1,The cellphone is having problems. It worked only 2 days and sudenly it started blocking and restarting by itself. I tried to reset and it is installing aplications for more than 24 hours.,1.0
286186,Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,OtterBox,14.99,1,I had asked for the s4mini. The case I got is for the s4.different phones,0.0
228880,LG Neon GT365 Prepaid GoPhone (AT&T),LG,69.99,5,this phone is really good. it's easy to access the keyboard and very functional. it comes with a $50 airtime right off the bat. so if you figure that i paid around $80 including the airtime. it's like buying the phone for about $30. pretty cool thinking right? anyways. buy it!,
321,"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",,23.9,1,"Hey those phone won't charge, and what is the insulating film that I have to torn off or on idk before use I don't understand that",1.0
339716,Samsung Galaxy S3 Mini GT-i8190 factory Unlocked International Verison No Warranty - BLUE,Samsung,188.99,5,great,0.0
223165,LG G3 VS985 32GB Verizon Wireless CDMA + GSM 4G LTE Smartphone w/ 13MP Camera - White (Certified Refurbished),LG,141.1,1,Item is dead and useless a little over a month after receiving it. Not acceptable at all. Will wait on seller to fix this before review is revised.,1.0
83224,AT&T Wireless 3G / 4G / LTE Micro SIM Card - Postpaid /Go Phone Prepaid - SKU 4681B Softcard SIM,ATT,2.29,1,This wasn't the card I was expecting . I thought this was going to be a nano Sim card for the iphone5c. I was informed that this card could be clipped down to the size of a nano sim and would work . when I received this product there was no information on how to activate it anyways. I didn't want this product. My new year's has been messed up . I am a unsatisfied customer . How would I be able to return this.,1.0
145387,BLU Studio C 5.0-Inch Smartphone with Android Lollipop OS - Unlocked (Grey),BLU,99.99,4,Love my phone. Camera not as good as expectorant though,0.0
386523,Silent Circle Blackphone BP2 - Factory Unlocked Phone - Retail Packaging - Black,Silent Circle,632.34,1,"Where to even begin?Android isn't able to update itself anymore, it gets stuck in an infinite loop (downloads the update but can't install it). I tried wiping the phone but it still happens. The security features are nice, but definitely not perfect.However that's NOTHING compared to the hardware. It won't lay flat on a table anymore because it's warped (I've only had it for 6 months). The only place I've kept it is my pocket. I can actually bend it back to its original shape - it doesn't take a lot of force. Flimsy material honestly. The screen is badly damaged from very light wear and tear. Due to the warping and screen damage, half the time it thinks I'm tapping the screen when I'm not. This has led to me randomly dialing people, randomly texting people garbage, hundreds of photos of the inside of my pocket, etc. It's like the phone is posessed when this is happening. When I get incoming calls half the time the screen is unwilling to acknowledge my taps - and the call goes unanswered. When I'm texting someone the keyboard will start tapping itself and ruin whatever message I was composing - and interrupt my train of thought. Sometimes I can't unlock the screen because the screen doesn't want to acknowledge my swiping. The position of the power button is unfortunate - it's very easy to accidentally reboot my phone while it's in my pocket.This thing is junk. I really really wanted to believe in it, but for that price I expected some quality hardware. Nope.",8.0
100414,BlackBerry Torch 9800 Unlocked GSM Slider Cell Phone w/ Keyboard + Touchscreen and Optical Trackpad - White,BlackBerry,269.1,4,"People are definitely a company's greatest asset. It doesn't make any difference whether the product is cars or cosmetics. A company is only as good as the people it keeps."" and the staff at Cell Lounge have proven that.",0.0
222374,LG G3 S Beat D722 8GB White (G3 Mini) Factory Unlocked - International model - No warranty,,284.98,5,Very good !!,0.0
255180,Motorola MOTO X XT1060 16GB 4G LTE Verizon CDMA + GSM No-Contract Smartphone - Black,Motorola,78.99,5,"I just received the device, it came in the original sealed box, it seems new and it has the Verizon SIM card. Couldn't test it too much yet, but so far, everything is ok.I've a question though, I'm not from the US and I have no Verizon account nor any contract with any carrier in this country. As soon as I turned on my device I was connected to 4G through Verizon network. Will I be charged in any way for this? Do I have some kind of prepaid credit which I can use in the US till it expires?thanks!",0.0
270022,Nokia Lumia 820 8GB GSM 4G LTE Windows 8 Smartphone - Black - AT&T - No Warranty,Nokia,99.99,4,i bought this phone as an upgrade from the Lumia 800. it runs very smooth and is responsive.all the apps i like to use are available. the camera and vid functions are also very nice you wont be dissapointed.one option i do like was the wireless charging covers. you remove your old cover and put this one on in its place.i had got a few different colors so i could change my phone theme from time to time.i was not going to buy the wireless option because i thought it was just a cover that you place over the phone. after i seen it was an actual body replacment i changed my mind. the covers look original not an extra hanging off the phone.I think its a great deal for a phone in the 200 to 300 dollar range. the functionality and options are worth twice that amount.,2.0
107788,BLU Dash 5.5 - Unlocked Cell Phones - Retail Packaging - Yellow,BLU,89.99,5,love this phone ...good size working grt8,0.0
307645,"Samsung Galaxy Alpha G850a Unlocked Cellphone, 32GB, Dazzling White",Samsung,134.95,4,"Using it for a longish abroad (China). I don't have a lot of experience with Android, and to compare it to an iPhone seems a little ridiculous. Phone works, is pretty fast. It's compact and generally haven't had any issues.",0.0
342792,Samsung GALAXY S4 I9500 Factory Unlocked GSM Smartphone w/ Octa-Core (8) Processors - White,Samsung,429.99,5,good and fast fulfiled,0.0
