,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
214311,"Lg G Pro Lite Dual D686 Black (Factory Unlocked) Dual Sim , 5.5"" IPS Screen ,8gb - International Version No Warranty",LG,199.0,5,good,0.0
54787,"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,489.99,2,"The phone I bought isn't an AT&T phone. The SIM card from AT&T didn't work, the rep at the store said he doesn't know who the carrier is, but it's not them. Returning it.",0.0
136811,BLU Studio 5.0 C HD Smartphone - Unlocked - Yellow,BLU,2000.0,4,Love the phone. But the battery life kinda sucks. Lasts me the whole day if i dont use it that much.,0.0
275320,Nokia Lumia 920 RM-820 32GB GSM 4G LTE Windows 8 OS Smartphone - White - AT&T - No Warranty,Nokia,99.99,5,I love it,0.0
155656,"BLU Studio X8 HD - 5.0"" GSM Unlocked Smartphone -Black",,49.95,2,"no sim card detection in either portsit's time zones are wrong even on its auto correction (both gps and network) for instance I live in central time and it states it's four hours ahead of what it is and wont let you reset the time on your own.perhaps if the phone worked for phone calls and said the right time, I would rate it higheroh and it did not come with it's own sim card to activate.",3.0
135073,BLU Studio 5.0 C HD - Unlocked Cell Phones - Retail Packaging - Blue,BLU,2000.0,4,Just got my blu st duo HD 5.0 so far so good love the size & the color. Wish the screen was a little more sensitive though.,1.0
29186,Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,"I purchase the iPhone 5c for my self ,untilNow I'm stillEnjoying used it .",1.0
48625,"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,1,"Bought this phone to replace 4S, but have had nothing but trouble. The camera only works toward the texter, not out the back the right way. My I tunes and computer do not recognize it at all. How do I get a refund?",0.0
274926,Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl-Zeiss Optics Camera - White,,99.99,5,"My switch from apple to windows: Let me just say I have never really been a fan of the iPhone. It's just not my personal preference. I know there are plenty of people that like it, but not me...I was worried though switching from my iPhone to something where my app options were going to be completely foreign. Even if I love windows 8 for my desktop - I was hesitant about going to windows 8 mobile. I'm SO GLAD I made the change.Also, here is a novel idea. When I plug this thing into my computer via usb - guess what happens.....I CAN VIEW MY FILES AND MUSIC. I never wanted to resort to jailbreaking my iPhone because it permanently damaged my boyfriend's phone, and another friend we have had a heck of a time with his jailbreak. While this may be a problem that is generally few and far between - being as I was running my phone on a prepaid network and already had issues with that, I didn't want to jailbreak the phone. I shouldn't have to jailbreak a phone that is meant to play music in order to complete the generally simple task of loading music on the dang thing.The actual physical phone: I love the slim & sleek design, the very easy to use touch screen, the sensitivity adjustments for the touch screen, and the overall quality and feel. The screen size is perfect for my use. I was considering getting a tablet before I had this phone, and while this isn't exactly tablet-sized...I may actually skip the tablet for the time being.",
39443,"Apple iPhone 5c Factory Unlocked Cellphone, 8GB, Blue",,199.99,5,"Came in the mail a few days early, and it works perfectly.",0.0
317690,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (White)",Samsung,166.0,4,Nice phone,0.0
373537,"Samsung Galaxy S7 Edge SM-G935F 32GB Factory Unlocked GSM Smartphone - International Version, No Warranty (Black Oynx)",,591.0,5,"I just bought this phone a few weeks ago and Im just lovin it, great performance, awesome pictures, I love the display and how smooth is",0.0
335487,Samsung Galaxy S Duos II S7582 DUAL SIM Factory Unlocked International Version - Black,Samsung,299.99,5,Nice phone!!!,0.0
355653,"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234.0,3,I was disappointed by the device.. It did not support 4G LTE for TMobile as it was represented in the specs.Otherwise I am sure it was a good phone,3.0
34762,Apple iPhone 5c 8GB (Yellow) - Verizon Wireless,Apple,179.99,5,Works great!,2.0
399621,SPOT Global Phone - Lightweight Handheld Satellite Phone,,375.0,1,drops calls unless you you the hands free kt with roof antenna,1.0
383079,Samsung SCH-A930 CDMA 3G Cell Phone Black Verizon or PagePlus,Samsung,14.99,5,My wife likes it.,0.0
396780,Sony Xperia Z3+ (Z3 Plus) E6553 5.2-Inch 32GB Factory Unlocked Smartphone (White) - International Stock - No Warranty,Sony,305.0,5,"Absolutely beautiful, flawless phone. Can't wait to get it rooted. This phone is great in every way, the SD810 can run a bit warm under load, but cools quickly and doesn't seem to effect battery much. Sleekest phone with the best display I've seen since the Z Ultra. Would absolutely buy again.",10.0
11246,Apple iPhone 4S 16GB (Black) - Locked to Sprint,Apple,53.0,5,"i bought my son a replacement phone and when it arrived it was in great shape, it look like a new phone.",0.0
355587,"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234.0,5,excellent 100 % responsabilite,1.0
198083,HTC Rhyme 3G Android Smartphone Plum Verizon,HTC,64.99,1,The phone I received has many problems it doesn't really work I can't type messages because when the keyboard comes up the letter Y and G can't be typed. This does not mean the htc rhyme is not a good phone just the one I received isnt.,0.0
133513,BLU S480U Unlocked Studio 7.0 II Smartphone with 5MP Main Camera (Gold),BLU,,5,I love the phone but I am unable to use it. it is not opened to my network.I need to be forwarded to the right persons that can help me,1.0
274054,Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl Zeiss Optics Camera - Yellow,Nokia,99.99,1,Didn't work for not even a week,0.0
352193,Samsung Galaxy S5 Mini G800h 16gb Hspa+ Unlocked GSM Phone - Blue,Samsung,2000.0,5,Decent phone good upgrade from a s3,0.0
175104,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold),CNPGD,59.99,4,"Appears to be a good product, but need to research the programming.",0.0
264870,"Nokia E63-2 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, Media Player, and MicroSD Slot--U.S. Version with Warranty (Ultramarine Blue)",Nokia,286.0,5,"This phone is great,you will not be disapointed. It comes preloaded with youtube and facebook on the home page. Nokia has there own app store with great stuff. I think it takes great pictures, the flash is so bright you can take pictures in complete darkness and they come out good. The flash works like a flashlight and its very bright too. If you are on att you can get the 15 dollar unlimited data plan for this phone because it is unlocked. If you buy a phone like this from your carrier they are going to charge you 30 for the data plan, so this will save you $180 a year on data costs. You can also use this phone as a modem to put internet on your pc, and you will still be able to talk on the phone while using the internet if your on att. The email works great if you use the ovi mail, its a free nokia service. The battery life is realy great too. This phone does every thing that you could want out of a phone, if you do a lot of typing the keyboard is great.You will not be disapointed!",5.0
301010,"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Yellow)",Posh Mobile,79.99,4,Solid,0.0
263922,"Nokia C6 Unlocked GSM Phone with Easy E-mail Setup, Side-Sliding Touchscreen, QWERTY, 5 MP Camera, and Free Ovi Maps Navigation (Black)",Nokia,59.95,4,"The Nokia C6-00 is a nice phone, unique and handy. Received the phone quickly. Amazon does a great job with shipping...if they tell you 2 days, it will be 2, if they say 3-5 days, you might get it in 4. The phone is not heavy. Like the apps, but wished there were more like what the iPod and iPhone has. Love the Map, I can download just about any country and it actually shows you where you are without been online and it talks to you while you drive when you put in where you want to go. I had to go away, so I tried it outside of the USA and it still shows you where you actually are. If you need to download the entire USA, you'll need a larger capacity Micro SD card...the USA is large, but you could download which state you need or just search for the address...as I said you don't need to be online to do this.Sometimes when you are at a particular screen it freezes and you have to turn off the phone or the phone turns off without you doing it, otherwise it's okay. For the price, it has a little of everything and some extras that other phones don't have. WIFI is great, I can pick up WIFI virtually anywhere.I had one problem, I could not find any cover and screen protective films except in the UK or China, so now I have to wait for the package. Amazon had two types from another company, which I only liked one and they only had one color available and I need more colors. So I'm hoping Amazon will get the cases, so in the future I can buy more cases and other customers would do the same.Overall the phone is nice and does everything it says it would do.",3.0
313350,Samsung Galaxy Grand Prime DUOS G531H/DS - Gray (International Version),Samsung,179.99,5,great phone great price!,0.0
245170,Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty,Motorola,298.95,2,"Having used a 1st gen Moto G, and a 2nd gen Moto X, I was expecting similar build qualities. I don't know if it just went down hill once Lenovo acquired Motorola from Google or if I just happened to get two phones from the same bad batch. When the first phone started exhibiting ""ghost touch"" a day into using the phone, I contacted Motorola customer support. I asked if there was a firmware or software update to fix the issue. I was told by the agent that the behavior was not typical and to return for replacement. I find no fault with Amazon's replacement policy because they had a new unit sent to me the next day. The new phone started doing the same thing!!! A quick Google search brought up results of others having the same issue with no fix available. The standard answer on Lenovo's support forums is to take the phone to a local repair center.When the phone worked, it was great. Apps were responsive, the fingerprint reader was speedy, and the display was sharp. I really liked using it. However, when the phone started acting up, it would switch screens on its own, open apps on its own, and type on its own. It even called my sister by itself, and I had to explain the wonkiness that just happened. One phone I can justify trying again, but twice in a row, it needs to go back for a refund.",1.0
43197,Apple iPhone 5s 32GB (Gold) - AT&T,Apple,54.34,4,Good. Happy with it,
154508,BLU Studio Selfie - Smartphone - GSM Unlocked - Grey,BLU,2000.0,1,this product was horrible.,0.0
307926,"Samsung Galaxy Alpha G850a Unlocked Cellphone, 32GB, Dazzling White",Samsung,134.95,5,Love it best phone I have owned yet 😊☺,0.0
407927,Verizon Motorola A455 Rival - Purple (Verizon) Cellular Phone,UnAssigned,12.39,1,"i contacted the seller and they did not reply the cell phones was messed up when we received them, I called Motorola and they said if they would not help they would refund my money I have not received anything back. This seller would not contact me back i do not give them a good rating. I had the phone not even a week and the respectable thing they could have done was contact me back. Thank you and have a wonderful day.",0.0
189220,HTC Droid Incredible 2 Global WiFi 1GHz White Android Smartphone - Verizon Wireless,HTC,44.49,1,The phone that was delivered was said to be an 8 or 9 on a 10 point scale. It was more like a 2. I had the phone for maybe a week and it crashed on me at least 3 times. I'm dissatisfied to say the least.,0.0
60333,"Apple iPhone 6 Plus Unlocked Cellphone, 16GB, Silver",Apple,519.0,2,This is factory unlock can use any gsm/ sim card,0.0
171315,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Red,CNPGD,49.99,5,Great watch,0.0
122814,"BLU Jenny TV Unlocked T276T Cell Phone, Retail Packaging, Black Yellow",BLU,22.99,5,Works great for my Husbands aunt so is 65 the numbers are big and screen is just the right size for her to see the numbers. Wish the ringer was a little louder for here hard of hearing but is on par with normal flip phones. The battery life lasts her least 2 weeks on a sing charge but she does not use it often but in case of emergencies and works great on puretalks 5$ plan and is great for a senior :-) over all the phone works as advertised and great on atts network!! Best 20$ spent!!,12.0
336576,Samsung Galaxy S II Skyrocket I727 16GB Unlocked GSM 4G LTE Smartphone - Black,Samsung,69.99,5,great,0.0
107756,BLU Dash 5.5 - Unlocked Cell Phones - Retail Packaging - Yellow,BLU,89.99,4,Took some time getting use to and more setting up then any other phone I had but after a while I liked it and it's huge :),1.0
205688,iPhone 3GS 32 GB - Unlocked,,49.0,3,Please note before buying this iPhone will only work on AT&T even if unlocked.,
16155,Apple iPhone 4S 8GB Unlocked GSM Cell Phone w/ Siri and iCloud - White,,208.79,1,The cellphone was not unlocked,
142226,"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,3,I love this phone. My only concern is evertime I am listening to my playlist the phone stop playing after a few minute.i have the phone for only two weeks . I return my phone. And order the blu vivo air.,2.0
317353,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",Samsung,169.4,5,"Finally, I got an international unlocked phone. I went through so much headache till I found this one.",4.0
54820,Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,,699.95,5,"The phone it work good ,",0.0
164674,"BLU Win JR 4-Inch Windows Phone 8.1, 5MP Camera, Unlocked Cell Phones-White",BLU,54.99,5,I BOUGHT IT 3 WEEKS BACK AND IT WORKS REALLY GOOD SO FAR,0.0
154647,BLU Studio Selfie - Smartphone - GSM Unlocked - Grey,BLU,2000.0,2,thanks,0.0
77728,Apple MF259LL/A - iPhone 4s 8GB / 8MP Camera - Unlocked - Black (Certified Refurbished),,103.94,1,"It completely failed. When I inserted the new SIM card, it did not work. I had specifically asked for an unblocked phone that I could use during my trip to Tabzania,and I had to buy a phone there instead. A total waste of money.",0.0
316033,Samsung Galaxy J2 SM-J200M/DS Dual Sim LTE 8GB - Black (International Version),Samsung,150.75,5,To me is perfect,0.0
382294,Samsung S5830 Galaxy Ace - Unlocked Phone - Black,Samsung,89.99,5,Efficient n fast service,0.0
147466,BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - Gold,BLU,249.99,5,excellent phone,0.0
179161,CNPGD Watch Cell Phone Mobile Touch Screen Mp3 Mp4 Fm Radio (Black/Silver),CNPGD,39.99,1,Wasn't the product that was advertised. Doesn't work with apple products. Requires sim to work,0.0
187116,HTC 8X 16GB Unlocked GSM 4G LTE Dual-Core Windows 8 Smartphone - Blue,HTC,114.67,5,Really nice phone....,0.0
396811,Sony Xperia Z3+ (Z3 Plus) E6553 5.2-Inch 32GB Factory Unlocked Smartphone (White) - International Stock - No Warranty,Sony,305.0,5,Bought this as a gift for the husband - he loved it.,0.0
126384,BLU Life 8 XL Smartphone - Unlocked - US GSM - White,BLU,101.91,1,If you need to buy a phone - don't buy this one. Only had it for about three months and it's falling apart. Screen is coming off and it is slowly self destructing. Very disappointed!,0.0
351617,"Samsung Galaxy S5 Mini G800F Unlocked Cellphone, International Version, 16GB, White",Samsung,229.0,5,Excelent product... Thanks,0.0
145568,BLU Studio C 5.0-Inch Smartphone with Android Lollipop OS - Unlocked (Grey),BLU,99.99,1,"Pathetic. Blu phone stopped working after 45 days. Now I'm unable to return to you as its been over month and when I contacted Blu service desk, they asked me to fill an online form which does not work. End of the day, I lost $100 in buying this junk phone.",0.0
377352,"Samsung GT-S6102 Galaxy Y Duos Dual SIM Smartphone with Bluetooth, Wi-Fi, Android OS, HSDPA 850 / 2100 - Unlocked Phone - No Warranty - White",Samsung,119.99,5,"Excellent product worked well, really recommend is a good product an unbeatable price, I am happy for this purchase reallmente if needed would buy another product equal.",0.0
381760,Samsung S30 Sph M810 Instinct,Samsung,299.99,1,This phone sucks and the battery wont stay charged for more than 3 hrs. I basically have to have it on the charger all the time.,2.0
349114,"Samsung Galaxy S5 G900M 16GB Unlocked GSM Cell Phone w/ USA 4G LTE - Black, INTERNATIONAL VERSION NO WARRANTY",Samsung,199.99,5,Everything es requested and expected,0.0
25128,Apple iPhone 5c 16GB (Pink) - AT&T,Apple,519.0,1,the time is wrong on the phone do not buy,1.0
304544,Samsung Convoy 2 SCH-U660 Military Standard Rugged 3G Cell Phone Verizon Wireless,Samsung,99.99,5,bought this for my boyfriend and he is very happy with it.,0.0
311395,Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco,Samsung Korea LTD,184.9,5,Excellent,0.0
308139,Samsung Galaxy Alpha G850M 32GB 4G LTE - Unlocked ( Silver),Samsung,249.0,5,"I love this cell, I have two for me by far the best model, cheap, and powerfull",0.0
174836,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold),CNPGD,59.99,1,I got it pulled it out of box and the band was broke! My husband hated it when I used it to call him he said I sounded like I was in a box. It was a nightmare to get it to connect to my phone. I should have sent it back but I am horrible at returning things,0.0
104321,BLU Advance 4.0L Unlocked Smartphone -Global GSM - Pink,BLU,149.99,5,Sent to my daughter in JamaicaSo far no complaints,0.0
235699,LG OPTIMUS L7 P705 Factory Unlocked International Version GSM Android Phone No warranty - Black Pink,LG,150.0,5,excelente,0.0
54738,"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,489.99,5,Good buy. Works well no complaints,0.0
195879,HTC One M9 32GB Unlocked GSM 4G LTE Smartphone w/ 20MP Camera - Amber Gold,HTC,339.99,1,the phone turn off and would not turn back on.will i be able to get and exchange or a refund,0.0
166770,"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Brown",CNPGD,49.99,1,"Does not work well!!! Does not receive messages, does not notify, does not allow for calls, etc. In order for it to function, you need to take out the phone which defeats the purpose of the watch. Do not recommend!",0.0
384846,"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",Samsung,24.99,5,excelente,0.0
88121,BlackBerry Bold 9700 Unlocked GSM 3G World Phone w/ Full Keyboard - Black,BlackBerry,101.99,5,"What I can say about a Blackberry, it's just perfect.just opened the box, plugged the battery and the sim card and it started to work.After few wizard screens I could make some calls and browse the web.It's very easy to setup an e-mail account.This phone is unlocked, so I just inserted my sim card and worked fine.The quality of the voice are fantastic! and the keyboard is designed in a way that your fingers can hit the correct key, making your type better and faster. It's amazing the way that your thumb fits the letters.The cam can take nice pics, but it's just 3mp , if you are a maniac for pics, I would recommend another smartphone/BB model with 5mp or higher (if exists).The screen has a nice quality.I tottaly recommend this cell.",0.0
248859,Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Blue Ballistic (Certified Refurbished),Motorola,159.99,4,"fast processor, takes good pics",0.0
385115,"Samsung T139 Unlocked Phone with Camera, Bluetooth and Speakerphone - Unlocked Phone - US Warranty - Gray",Samsung,33.95,1,"The texting always sends a fail to send and the signal is lost a lot. And the date and time changes for no reason. It's a piece of crap![[ASIN:B004EUJD9Q Samsung T139 Unlocked Phone with Camera, Bluetooth, U.S. Warranty - Not for verizon/sprint users]",1.0
177051,CNPGD MultiFunction All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver),CNPGD,79.99,1,Is no voice clear not good item,0.0
145659,BLU Studio C 5+5 LTE Smartphone - GSM Unlocked - Black,BLU,81.58,5,Look it buy for my 10year old,0.0
210857,LG Cosmos VN250 Verizon Phone (POST PAID),LG,5.99,5,VERY NICE PHONE WORKS GOOD AND LOOKS GOOD VERY HAPPY OTHER SELLERS SHOULD FOLLOW YOUR LEAD THANK YOU FOR ITEM AS DECRIBED,1.0
85571,"Blackberry 9320 Curve Unlocked GSM Quad-Band Smartphone with 3.2 MP Camera, Wi-Fi, GPS and 7.1 Blackberry OS - No Warranty - Black",BlackBerry,49.88,5,"El teléfono llego en excelentes condiciones, totalmente nuevo, funciona perfectamente con DIGITEL que es la operadora que yo uso. Muy bueno",2.0
18509,Apple iPhone 5 16GB - Unlocked - Black (Certified Refurbished),Apple,124.0,4,Looks band new!,0.0
59979,"Apple iPhone 6 Plus Unlocked Cellphone, 16GB, Silver",Apple,519.0,5,as expected,1.0
391465,"Sony Xperia X Performance unlocked smartphone,32GB White (US Warranty)",Sony,549.99,4,"loss one star because OS had minor changes. Camera turns off if you don't use it for few seconds (i don't find how to change that parameter). Block calls only functions for few hours, then restart to normal operation and... have not functions as screen video capture or shortcuts to widgets (as in Z5, wher i had calculator, screen capture, browser, etc)",1.0
261737,"Nokia 6350 Unlocked GSM Flip Phone with Second External TFT Display, 2MP Camera, Video, Internet Browser, GPS, Bluetooth, MP3/MP4 Player and microSD Slot - Red",Nokia,269.1,1,was locked to at&t,1.0
156042,BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,99.99,5,"I was skeptical that the quality of this phone would be very good as that price point. However, I was amazed to find that the phone was exceptional and functioned better than expected. This phone is for my son and he was very pleased with it.",0.0
70172,"Apple iPhone 6S Plus Unlocked Smartphone, 32 GB (Gold)",Apple,749.99,5,This phone is just like a brand new phone like what you would buy in store. Everything is included and there are no scratches on the phone.,4.0
233378,LG Optimus G E970 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,LG,449.0,1,"Item did not meet my need, the item was defective when it said it was supose to be working fine. Their hard to comunicate with, i would not buy from them again.",0.0
235847,LG OPTIMUS L7 P705 Factory Unlocked International Version GSM Android Phone No warranty - Black Pink,LG,150.0,5,"This phone met my expectations, is lightweight good screen resolution, easy to use. and excellent operating system. In summary versatile.",0.0
79306,Apple Watch 38mm Stainless Steel Case w/ White Sport Band,,273.95,5,Awesome watch Thank you,0.0
277317,Nokia N9 Unlocked GSM Phone with 64 GB Internal Memory--International Version (Black),Nokia,228.88,5,It is a worth item with this price. It is stylish Nokia design and don't forget it is 64GB!The logistic is very good.,0.0
47887,Apple iPhone 5s 64GB Gold - AT&T,,399.95,5,NICE,1.0
14586,Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),,,4,Instruction book would be nice to see what this phone has to offer and how to use I am 73 yrs old and It would be nice to know what my phonehas to offer to where I can rate this a 5 star. I could have gone with the JITTERBUG instead without bells and whistles for a lot less. I know thephone that was sent does a lot of good things but since I don't have a book to tell me what this phone can do I'm right back to the Jitterbug.It's just OK,0.0
59175,Apple iPhone 6 Plus Gold 64GB Unlocked Smartphone (Certified Refurbished),,449.99,4,Has worked fin now for 6months. A bit large but easier to type and read on.,0.0
529,"5.0"" Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Cellphone Gold",JUNING,89.99,2,"It was slow, but worked fine. However after only 2 weeks it wouldn't charge. After diagonosis, it was charging port that was defective and could not be repaired. May be just this one i received. I ended up returning the phone.",0.0
116001,"BLU DASH M2 - 5.0"" Smartphone - US GSM Unlocked -Gold",BLU,64.99,1,battery doesn't stand long even when mobile is not in use.....,1.0
214298,"Lg G Pro Lite Dual D686 Black (Factory Unlocked) Dual Sim , 5.5"" IPS Screen ,8gb - International Version No Warranty",LG,199.0,5,"Very happy with my new phone. It has benn working very well from 2 months now!Great screen resolution, very good and long battery life, rigth weight, very good finish and desing.Works perfect with Digitel in Venezuela.",10.0
171906,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Red,CNPGD,49.99,1,an experience i want to forget,0.0
254929,"Motorola Moto X Developer GSM Edition Factory Unlocked Phone, 32GB, Black/Woven White",Moto X,235.0,5,Im from Argentina... My sister brought me the phone from usa an it works exelent ! great seller and product!,0.0
17852,"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Arrived in time, works great!",
288409,OtterBox Samsung Galaxy S5 Defender Series Protective Case - White/Blue,Ultrabox,14.99,5,"It took a long time to arrive, but I am satisfiedThank u",0.0
210152,LG A275 Black Unlocked GSM Dual SIM QuadBand Cell Phone - International Version - No Warranty,LG,50.5,3,"This is a decent cheap no frills phone. The reason for the mediocre review is that the charger died after the first use. Luckily, it uses a micro USB charger which I had plenty of.",0.0
150677,BLU Studio C Super Camera -Unlocked Smartphone - US GSM- Green,BLU,99.0,5,Great value! I bought this for my 12 year old and converted her from IOS to Droid!,1.0
257696,Motorola V860 Barrage Verizon Wireless MIL-SPEC Rugged 2MP Cell Phone (No Contract),,102.0,5,excellent thanks,0.0
110579,BLU Dash JR 4.0 K Smartphone - Unlocked - Silver,BLU,125.0,5,excelente,1.0
313997,Samsung Galaxy Grand Prime DUOS G531H/DS - White (International Version),Samsung,169.99,5,great,0.0
351055,Samsung Galaxy S5 Mini G800F 16GB Unlocked Cellphone - International Version (Black),Samsung,239.0,5,she loves it,0.0
210112,LG A275 Black Unlocked GSM Dual SIM QuadBand Cell Phone - International Version - No Warranty,LG,50.5,1,"Wanted this for travel and liked the dual SIM capability. Very lightweight and flimsy phone. Worked ok while it worked, but not it is completely dead after 6 months of very little usage. No warranty info in User Guide and only contact number is in Nigeria. I don't think it is really an LG phone.",2.0
127672,BLU Life Pure Unlocked Phone (Black),BLU,150.0,4,Good phone old os,0.0
218478,"LG G3 D851 4G LTE, 32GB, (GSM Unlockedx200E;) Smartphone, Metallic Black",LG,199.99,5,"Met all expectations, packaging and phone were great and had all its accesories",0.0
386853,"SKY Devices PLATINUM 5.0+ - 4G HSPA+21Mbps GSM Unlocked Dual-SIM Mediatek MT68580 1.3GHz Cortex A7 QuadCore + 8GB ROM / 1GB RAM, 5.1 Lollipop, 5""HD Display, Bluetooth 4.0, 13MP+5MP Cameras - Dark Grey",SKY Devices,89.0,4,Cheap and reliable. I bought it as a second phone.,0.0
57084,Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,615.0,5,"Works perfect. Arrived on time, no visible damages for refurbished product.",1.0
86601,"Blackberry 9650 Bold Unlocked GSM Smartphone with 3 MP Camera, Bluetooth, 3G, Wi-Fi, and MicroSd Slot (Black)",BlackBerry,73.99,5,"excellent ProductI recommend it 100%, came as it described, very high quality at a fair price, I would return to buy without hesitation",0.0
18538,Apple iPhone 5 16GB - Unlocked - White (Certified Refurbished),Apple,179.99,1,weekly something new went wrong. it is now inopperable,1.0
407484,VERIZON LG OCTANE CELL PHONE!,LG,80.99,3,"I bought the octane to replace my old one i dropped in the water. The phone would not work after i charged the battery, so i took it to my Verizon store and found out the battery was bad. I contacted the seller by email and never received a reply that's why only gave it 3 stars",3.0
409914,"verykool s5017 Dorado 4G HSPA+ 5.0"" IPS LCD Unlocked GSM Smartphone Android 4.0 Bluetooth 1.3GHz Dual-Core 8MP WiFi USB MP3 Email AT&T TMobile (Yellow Gold)",verykool,84.33,4,"Excellent phone. It's fast, it's flashy, and it's just what I wanted. This is coming from a 13 year old who has seen and used firsthand an Iphone 6, and I really am impressed. The only things are the battery and the camera. The battery drains fairly fast, but it gets me through the school day, and on the bright side, charges pretty darn quick. The camera is kind of iffy. It's not the best, but it's alright. Other than the camera, I would definitely recommend this phone to anyone looking for an affordable, well performing phone.",12.0
366174,Samsung Galaxy S6 G920F 32GB Factory Unlocked GSM 4G LTE Octa-Core Smartphone - Blue Topaz,Samsung,529.0,1,"I have had so many problems with the phone. It loses its IMEI serial by itself. I have spent so much money trying to fix it.I've had a lot of headaches, I guess I lost my money buying this phone. I have no idea how I can contact the seller to help me with that.",1.0
294852,"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 BLACK)",,97.59,5,For the size and specs this thing works great. I use it to listen to audiobooks and podcasts.,1.0
244983,Moto G Plus (4th Gen.) Unlocked - White - 64GB - U.S. Warranty,Motorola,298.95,5,"Great phone for the price and excellent deal, include a 50$ amazon giftcard!",0.0
19602,Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - Black.,Apple,124.95,2,"Refurbished but not properly because there is not work microphone 🎤 properly and must talk throw the speaker, at service center say OMG you must change more the one MIC",1.0
111229,BLU Dash JR 4.0 K Smartphone - Unlocked - White,BLU,43.95,5,excellent product,0.0
151179,BLU Studio C Super Camera -Unlocked Smartphone - US GSM- Orange,BLU,99.84,5,I love my phone ! Selfies are amazing ! . The camera is so perfect !! ..,0.0
49565,"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,"My wife's iPhone 4 died and she wanted a new one, but didn't want to commit to another 2-year contract. I bought this new from Amazon for $250 less than what Sprint would charge me.",
307732,"Samsung Galaxy Alpha G850a Unlocked Cellphone, 32GB, Dazzling White",Samsung,134.95,5,"Love it! A Samsung steal! A cheap phone chock full of many bells and whistles. Shipping was fast, phone was as described and works with my local network..",0.0
15723,Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,1,Microphone does not work. Took to the apple store they said it had to replace it. Returning phone,1.0
345780,"Samsung Galaxy S4 SGH-I337 Unlocked GSM Cellphone, 16GB, Frost White (Certified Refurbished)",Samsung,227.0,4,The item was returned because I purchased it for a gift and had already been replaced. I just no longer needed it.,0.0
330179,Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,119.5,5,"It really comes with ICS and its upgradeable to Jelly Beam by Kies. It's fast, big but thin, high resolution.....all I look in a phone.",0.0
324508,Samsung Galaxy Note 3 N9005 32GB 4G LTE WHITE Unlocked International Version,,313.05,5,Good,0.0
